Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
I1,13/08/2022,17:30,Milan,Udinese,4,2,H,2,2,D,14,9,5,4,5,1,16,13,1,4,0,0
I1,13/08/2022,17:30,Sampdoria,Atalanta,0,2,A,0,1,A,11,9,1,3,3,2,13,21,4,6,0,0
I1,13/08/2022,19:45,Lecce,Inter,1,2,A,0,1,A,10,19,4,9,6,8,21,19,4,2,0,0
I1,13/08/2022,19:45,Monza,Torino,1,2,A,0,1,A,15,13,4,6,2,7,6,17,1,2,0,0
I1,14/08/2022,17:30,Fiorentina,Cremonese,3,2,H,2,1,H,27,13,11,4,11,4,10,19,0,3,0,1
I1,14/08/2022,17:30,Lazio,Bologna,2,1,H,0,1,A,9,11,6,3,3,2,11,18,2,6,1,1
I1,14/08/2022,19:45,Salernitana,Roma,0,1,A,0,1,A,13,20,2,5,4,2,18,9,3,2,0,0
I1,14/08/2022,19:45,Spezia,Empoli,1,0,H,1,0,H,9,18,2,5,6,4,15,8,2,1,0,0
I1,15/08/2022,17:30,Verona,Napoli,2,5,A,1,2,A,6,25,3,8,4,8,15,6,2,2,0,0
I1,15/08/2022,19:45,Juventus,Sassuolo,3,0,H,2,0,H,14,19,4,7,3,2,7,5,1,3,0,0
I1,20/08/2022,17:30,Torino,Lazio,0,0,D,0,0,D,10,7,1,2,6,4,11,12,0,5,0,0
I1,20/08/2022,17:30,Udinese,Salernitana,0,0,D,0,0,D,15,17,2,6,6,6,9,12,2,4,1,0
I1,20/08/2022,19:45,Inter,Spezia,3,0,H,1,0,H,19,2,8,0,10,4,11,7,0,0,0,0
I1,20/08/2022,19:45,Sassuolo,Lecce,1,0,H,1,0,H,12,7,3,1,5,4,14,12,5,1,0,0
I1,21/08/2022,17:30,Empoli,Fiorentina,0,0,D,0,0,D,4,19,2,2,1,9,13,11,1,3,1,0
I1,21/08/2022,17:30,Napoli,Monza,4,0,H,2,0,H,22,4,5,1,10,4,11,13,2,1,0,0
I1,21/08/2022,19:45,Atalanta,Milan,1,1,D,1,0,H,11,18,2,7,4,6,15,6,4,3,0,0
I1,21/08/2022,19:45,Bologna,Verona,1,1,D,1,1,D,17,19,5,3,9,8,10,14,3,3,1,0
I1,22/08/2022,17:30,Roma,Cremonese,1,0,H,0,0,D,27,14,12,3,5,6,7,14,0,3,0,0
I1,22/08/2022,19:45,Sampdoria,Juventus,0,0,D,0,0,D,10,10,1,4,3,4,8,14,3,2,0,0
I1,26/08/2022,17:30,Monza,Udinese,1,2,A,1,1,D,10,15,5,4,3,5,16,10,3,2,0,0
I1,26/08/2022,19:45,Lazio,Inter,3,1,H,1,0,H,11,19,7,7,2,4,5,12,2,1,0,0
I1,27/08/2022,17:30,Cremonese,Torino,1,2,A,0,1,A,16,14,6,5,3,3,9,21,0,3,0,0
I1,27/08/2022,17:30,Juventus,Roma,1,1,D,1,0,H,14,8,3,4,4,5,16,7,2,2,0,0
I1,27/08/2022,19:45,Milan,Bologna,2,0,H,1,0,H,19,8,7,0,5,1,13,9,2,1,0,0
I1,27/08/2022,19:45,Spezia,Sassuolo,2,2,D,2,1,H,7,21,2,8,2,6,17,10,2,1,1,0
I1,28/08/2022,17:30,Salernitana,Sampdoria,4,0,H,2,0,H,9,17,6,6,6,3,19,14,2,2,0,0
I1,28/08/2022,17:30,Verona,Atalanta,0,1,A,0,0,D,14,15,2,7,7,6,15,7,3,3,0,0
I1,28/08/2022,19:45,Fiorentina,Napoli,0,0,D,0,0,D,10,13,5,2,2,3,12,14,2,3,0,0
I1,28/08/2022,19:45,Lecce,Empoli,1,1,D,1,1,D,15,9,5,3,3,5,10,5,1,2,0,0
I1,30/08/2022,17:30,Sassuolo,Milan,0,0,D,0,0,D,8,10,3,2,3,8,14,13,5,2,0,0
I1,30/08/2022,19:45,Inter,Cremonese,3,1,H,2,0,H,18,11,7,4,6,6,6,14,0,3,0,0
I1,30/08/2022,19:45,Roma,Monza,3,0,H,2,0,H,14,13,7,1,5,4,10,7,0,3,0,0
I1,31/08/2022,17:30,Empoli,Verona,1,1,D,1,0,H,16,9,4,3,7,10,5,21,0,4,0,0
I1,31/08/2022,17:30,Sampdoria,Lazio,1,1,D,0,1,A,10,13,3,6,5,7,10,7,0,2,0,0
I1,31/08/2022,17:30,Udinese,Fiorentina,1,0,H,1,0,H,8,12,3,2,3,7,13,9,1,2,0,0
I1,31/08/2022,19:45,Juventus,Spezia,2,0,H,1,0,H,15,9,3,0,7,3,1,4,0,2,0,0
I1,31/08/2022,19:45,Napoli,Lecce,1,1,D,1,1,D,19,9,7,4,6,4,1,3,1,4,0,0
I1,01/09/2022,19:45,Atalanta,Torino,3,1,H,1,0,H,12,8,5,2,7,2,14,13,1,3,0,0
I1,01/09/2022,19:45,Bologna,Salernitana,1,1,D,0,0,D,11,20,4,4,1,8,10,11,2,2,0,0
I1,03/09/2022,14:00,Fiorentina,Juventus,1,1,D,1,1,D,17,4,5,1,10,2,13,12,1,3,0,0
I1,03/09/2022,17:00,Milan,Inter,3,2,H,1,1,D,21,16,5,5,2,5,10,12,5,2,0,0
I1,03/09/2022,19:45,Lazio,Napoli,1,2,A,1,1,D,8,19,2,7,6,8,12,14,4,0,0,0
I1,04/09/2022,11:30,Cremonese,Sassuolo,0,0,D,0,0,D,10,17,0,7,2,3,16,6,1,1,0,0
I1,04/09/2022,14:00,Spezia,Bologna,2,2,D,1,1,D,15,13,5,6,7,2,12,5,4,1,0,0
I1,04/09/2022,17:00,Verona,Sampdoria,2,1,H,2,1,H,17,11,9,3,7,2,16,11,2,2,0,0
I1,04/09/2022,19:45,Udinese,Roma,4,0,H,1,0,H,11,12,5,2,3,7,16,13,3,2,0,0
I1,05/09/2022,17:30,Monza,Atalanta,0,2,A,0,0,D,11,13,3,6,4,9,9,10,1,1,0,0
I1,05/09/2022,17:30,Salernitana,Empoli,2,2,D,1,1,D,15,11,4,5,6,7,7,9,3,2,0,0
I1,05/09/2022,19:45,Torino,Lecce,1,0,H,1,0,H,13,10,4,2,4,4,16,8,2,1,0,0
I1,10/09/2022,14:00,Napoli,Spezia,1,0,H,0,0,D,28,10,6,1,10,5,6,14,1,2,0,0
I1,10/09/2022,17:00,Inter,Torino,1,0,H,0,0,D,16,9,3,7,6,5,8,17,1,2,0,0
I1,10/09/2022,19:45,Sampdoria,Milan,1,2,A,0,1,A,10,15,4,4,2,4,12,10,5,2,0,1
I1,11/09/2022,11:30,Atalanta,Cremonese,1,1,D,0,0,D,14,7,6,4,3,3,9,17,2,5,0,0
I1,11/09/2022,14:00,Bologna,Fiorentina,2,1,H,0,0,D,12,13,4,2,6,8,8,13,1,4,0,1
I1,11/09/2022,14:00,Lecce,Monza,1,1,D,0,1,A,7,2,3,1,8,5,18,22,3,3,0,0
I1,11/09/2022,14:00,Sassuolo,Udinese,1,3,A,1,0,H,5,17,2,4,5,6,7,15,1,3,1,0
I1,11/09/2022,17:00,Lazio,Verona,2,0,H,0,0,D,15,7,6,1,3,5,5,23,2,5,0,0
I1,11/09/2022,19:45,Juventus,Salernitana,2,2,D,0,2,A,22,11,7,5,8,2,13,15,5,4,2,1
I1,12/09/2022,19:45,Empoli,Roma,1,2,A,1,1,D,20,13,3,7,7,7,13,12,3,1,1,0
I1,16/09/2022,19:45,Salernitana,Lecce,1,2,A,0,1,A,8,13,4,4,4,5,9,11,1,3,0,0
I1,17/09/2022,14:00,Bologna,Empoli,0,1,A,0,0,D,16,12,3,5,5,8,11,16,2,3,0,0
I1,17/09/2022,17:00,Spezia,Sampdoria,2,1,H,1,1,D,6,11,3,8,3,6,17,14,4,5,0,0
I1,17/09/2022,19:45,Torino,Sassuolo,0,1,A,0,0,D,12,10,3,5,4,3,13,7,4,1,0,0
I1,18/09/2022,11:30,Udinese,Inter,3,1,H,1,1,D,20,14,6,3,7,4,11,13,3,4,0,0
I1,18/09/2022,14:00,Cremonese,Lazio,0,4,A,0,3,A,18,14,3,6,8,5,12,9,1,1,0,0
I1,18/09/2022,14:00,Fiorentina,Verona,2,0,H,1,0,H,15,8,9,1,7,3,18,17,4,4,0,0
I1,18/09/2022,14:00,Monza,Juventus,1,0,H,0,0,D,17,10,4,2,5,3,16,17,2,1,0,1
I1,18/09/2022,17:00,Roma,Atalanta,0,1,A,0,1,A,21,4,5,1,5,1,9,19,0,7,0,0
I1,18/09/2022,19:45,Milan,Napoli,1,2,A,0,0,D,22,9,5,4,9,4,18,11,4,3,0,0
I1,01/10/2022,14:00,Napoli,Torino,3,1,H,3,1,H,15,16,7,3,4,4,4,17,0,2,0,0
I1,01/10/2022,17:00,Inter,Roma,1,2,A,1,1,D,15,10,2,3,5,1,15,14,4,3,0,0
I1,01/10/2022,19:45,Empoli,Milan,1,3,A,0,0,D,16,19,4,6,3,7,15,10,4,2,0,0
I1,02/10/2022,11:30,Lazio,Spezia,4,0,H,2,0,H,13,14,6,2,3,6,3,14,0,2,0,0
I1,02/10/2022,14:00,Lecce,Cremonese,1,1,D,1,1,D,6,13,1,4,1,8,11,15,3,1,0,0
I1,02/10/2022,14:00,Sampdoria,Monza,0,3,A,0,1,A,3,13,1,6,2,4,16,24,2,2,0,0
I1,02/10/2022,14:00,Sassuolo,Salernitana,5,0,H,2,0,H,17,6,11,1,1,2,10,8,1,1,0,0
I1,02/10/2022,17:00,Atalanta,Fiorentina,1,0,H,0,0,D,10,16,5,5,1,5,12,10,2,2,0,0
I1,02/10/2022,19:45,Juventus,Bologna,3,0,H,1,0,H,17,9,6,1,2,4,11,15,0,1,0,0
I1,03/10/2022,19:45,Verona,Udinese,1,2,A,1,0,H,7,21,2,8,4,9,15,11,3,3,0,0
I1,08/10/2022,14:00,Sassuolo,Inter,1,2,A,0,1,A,15,16,3,4,6,5,14,17,3,2,0,0
I1,08/10/2022,17:00,Milan,Juventus,2,0,H,1,0,H,21,10,3,3,9,3,7,7,2,3,0,0
I1,08/10/2022,19:45,Bologna,Sampdoria,1,1,D,1,0,H,10,9,3,3,2,5,17,21,2,3,0,0
I1,09/10/2022,11:30,Torino,Empoli,1,1,D,0,0,D,20,6,7,2,6,1,15,9,2,4,0,0
I1,09/10/2022,14:00,Monza,Spezia,2,0,H,1,0,H,7,9,4,1,3,6,10,20,3,2,0,0
I1,09/10/2022,14:00,Salernitana,Verona,2,1,H,1,0,H,14,12,4,2,1,6,9,15,3,3,1,1
I1,09/10/2022,14:00,Udinese,Atalanta,2,2,D,0,1,A,10,9,2,5,5,3,11,12,2,3,0,0
I1,09/10/2022,17:00,Cremonese,Napoli,1,4,A,0,1,A,12,21,1,10,5,2,18,6,2,0,0,0
I1,09/10/2022,19:45,Roma,Lecce,2,1,H,1,1,D,20,6,6,3,13,4,12,11,2,2,0,1
I1,10/10/2022,19:45,Fiorentina,Lazio,0,4,A,0,2,A,24,10,3,6,9,2,17,9,4,1,0,0
I1,15/10/2022,14:00,Empoli,Monza,1,0,H,1,0,H,11,16,5,4,2,9,17,14,5,3,0,1
I1,15/10/2022,17:00,Torino,Juventus,0,1,A,0,0,D,15,14,2,8,3,6,11,8,2,0,0,0
I1,15/10/2022,19:45,Atalanta,Sassuolo,2,1,H,1,1,D,16,11,4,3,3,3,10,8,1,4,0,0
I1,16/10/2022,11:30,Inter,Salernitana,2,0,H,1,0,H,16,8,6,3,6,4,12,14,0,1,0,0
I1,16/10/2022,14:00,Lazio,Udinese,0,0,D,0,0,D,8,12,3,2,7,3,8,11,1,4,0,0
I1,16/10/2022,14:00,Spezia,Cremonese,2,2,D,2,1,H,15,24,6,4,6,8,12,11,2,0,0,0
I1,16/10/2022,17:00,Napoli,Bologna,3,2,H,1,1,D,30,16,11,3,6,4,6,10,0,4,0,0
I1,16/10/2022,19:45,Verona,Milan,1,2,A,1,1,D,19,16,5,6,9,3,7,9,3,2,0,0
I1,17/10/2022,17:30,Sampdoria,Roma,0,1,A,0,1,A,8,7,1,4,4,3,20,20,5,3,0,0
I1,17/10/2022,19:45,Lecce,Fiorentina,1,1,D,1,0,H,6,10,2,5,2,8,15,16,5,5,1,0
I1,21/10/2022,19:45,Juventus,Empoli,4,0,H,1,0,H,21,12,7,4,6,4,13,11,2,2,0,0
I1,22/10/2022,14:00,Salernitana,Spezia,1,0,H,0,0,D,17,14,4,2,4,7,9,8,2,4,0,0
I1,22/10/2022,17:00,Milan,Monza,4,1,H,2,0,H,12,16,7,6,2,2,18,9,1,1,0,0
I1,22/10/2022,19:45,Fiorentina,Inter,3,4,A,1,2,A,10,8,4,7,1,2,15,14,4,3,0,0
I1,23/10/2022,11:30,Udinese,Torino,1,2,A,1,1,D,16,15,4,4,7,4,12,15,3,4,0,0
I1,23/10/2022,14:00,Bologna,Lecce,2,0,H,2,0,H,12,9,3,3,9,4,11,14,5,2,0,0
I1,23/10/2022,17:00,Atalanta,Lazio,0,2,A,0,1,A,7,12,0,5,5,8,15,9,4,2,1,0
I1,23/10/2022,19:45,Roma,Napoli,0,1,A,0,0,D,6,12,0,5,3,4,14,12,3,4,0,0
I1,24/10/2022,17:30,Cremonese,Sampdoria,0,1,A,0,0,D,21,8,4,4,5,1,16,15,3,4,0,0
I1,24/10/2022,19:45,Sassuolo,Verona,2,1,H,1,1,D,14,13,3,5,4,5,7,19,1,3,0,0
I1,29/10/2022,14:00,Napoli,Sassuolo,4,0,H,3,0,H,18,10,6,6,11,5,5,6,0,3,0,1
I1,29/10/2022,17:00,Lecce,Juventus,0,1,A,0,0,D,5,13,0,5,7,7,16,13,3,5,0,0
I1,29/10/2022,19:45,Inter,Sampdoria,3,0,H,2,0,H,17,9,8,2,3,3,5,13,1,6,0,0
I1,30/10/2022,11:30,Empoli,Atalanta,0,2,A,0,1,A,13,20,3,6,7,2,10,13,2,1,0,0
I1,30/10/2022,14:00,Cremonese,Udinese,0,0,D,0,0,D,13,13,2,3,7,4,8,9,1,0,0,0
I1,30/10/2022,14:00,Spezia,Fiorentina,1,2,A,1,1,D,10,27,6,5,5,5,19,14,5,3,1,0
I1,30/10/2022,17:00,Lazio,Salernitana,1,3,A,1,0,H,13,10,4,6,4,5,10,7,3,3,0,0
I1,30/10/2022,19:45,Torino,Milan,2,1,H,2,0,H,7,12,4,1,6,1,11,16,5,2,0,0
I1,31/10/2022,17:30,Verona,Roma,1,3,A,1,1,D,7,14,3,6,2,4,9,9,3,1,1,0
I1,31/10/2022,19:45,Monza,Bologna,1,2,A,0,0,D,9,10,3,5,4,5,13,18,4,2,0,0
I1,04/11/2022,19:45,Udinese,Lecce,1,1,D,0,1,A,16,9,5,1,3,2,12,18,2,3,0,0
I1,05/11/2022,14:00,Empoli,Sassuolo,1,0,H,0,0,D,17,10,1,3,3,6,11,11,2,0,0,0
I1,05/11/2022,14:00,Salernitana,Cremonese,2,2,D,2,1,H,11,11,2,5,2,2,14,10,2,2,0,0
I1,05/11/2022,17:00,Atalanta,Napoli,1,2,A,1,2,A,17,7,4,5,5,2,10,9,5,1,0,0
I1,05/11/2022,19:45,Milan,Spezia,2,1,H,1,0,H,23,13,11,5,3,6,12,13,6,4,1,0
I1,06/11/2022,11:30,Bologna,Torino,2,1,H,0,1,A,9,7,5,2,3,1,14,17,3,3,0,0
I1,06/11/2022,14:00,Monza,Verona,2,0,H,0,0,D,14,7,3,2,5,2,10,10,3,1,0,1
I1,06/11/2022,14:00,Sampdoria,Fiorentina,0,2,A,0,1,A,14,5,2,4,4,4,10,18,1,0,0,0
I1,06/11/2022,17:00,Roma,Lazio,0,1,A,0,1,A,8,5,2,3,4,2,18,14,2,3,0,0
I1,06/11/2022,19:45,Juventus,Inter,2,0,H,0,0,D,8,14,3,4,2,8,16,13,2,2,0,0
I1,08/11/2022,17:30,Napoli,Empoli,2,0,H,0,0,D,18,6,4,1,5,0,12,16,1,6,0,1
I1,08/11/2022,17:30,Spezia,Udinese,1,1,D,1,1,D,21,10,6,2,9,0,12,12,3,3,0,0
I1,08/11/2022,19:45,Cremonese,Milan,0,0,D,0,0,D,6,16,1,5,2,4,16,10,4,3,0,0
I1,09/11/2022,17:30,Lecce,Atalanta,2,1,H,2,1,H,15,12,3,4,4,3,11,12,1,2,0,0
I1,09/11/2022,17:30,Sassuolo,Roma,1,1,D,0,0,D,14,10,6,4,3,2,11,11,5,3,0,0
I1,09/11/2022,19:45,Fiorentina,Salernitana,2,1,H,1,0,H,18,4,7,1,4,3,10,11,0,1,0,0
I1,09/11/2022,19:45,Inter,Bologna,6,1,H,3,1,H,13,10,7,4,4,4,10,11,1,5,0,0
I1,09/11/2022,19:45,Torino,Sampdoria,2,0,H,1,0,H,8,11,5,1,4,3,14,21,1,3,0,0
I1,10/11/2022,17:30,Verona,Juventus,0,1,A,0,0,D,15,11,2,3,5,4,14,13,3,2,0,1
I1,10/11/2022,19:45,Lazio,Monza,1,0,H,0,0,D,12,8,4,0,4,3,15,14,2,1,0,0
I1,11/11/2022,19:45,Empoli,Cremonese,2,0,H,0,0,D,13,19,6,5,4,9,9,14,1,2,0,0
I1,12/11/2022,14:00,Napoli,Udinese,3,2,H,2,0,H,15,10,5,4,5,3,12,13,2,3,0,0
I1,12/11/2022,17:00,Sampdoria,Lecce,0,2,A,0,1,A,11,11,2,3,9,0,14,19,2,3,0,0
I1,12/11/2022,19:45,Bologna,Sassuolo,3,0,H,1,0,H,8,9,4,3,4,6,12,6,1,0,0,0
I1,13/11/2022,11:30,Atalanta,Inter,2,3,A,1,1,D,19,14,7,3,5,4,10,11,0,3,0,0
I1,13/11/2022,14:00,Monza,Salernitana,3,0,H,2,0,H,19,5,7,0,6,1,9,11,0,2,0,1
I1,13/11/2022,14:00,Roma,Torino,1,1,D,0,0,D,13,10,4,2,7,0,13,10,3,2,0,0
I1,13/11/2022,14:00,Verona,Spezia,1,2,A,1,0,H,18,16,5,9,2,10,13,21,2,4,0,0
I1,13/11/2022,17:00,Milan,Fiorentina,2,1,H,1,1,D,12,11,3,5,5,7,13,11,1,4,0,0
I1,13/11/2022,19:45,Juventus,Lazio,3,0,H,1,0,H,13,10,9,3,2,6,10,8,2,1,0,0
I1,04/01/2023,11:30,Salernitana,Milan,1,2,A,0,2,A,8,16,1,10,6,2,21,13,4,1,0,0
I1,04/01/2023,11:30,Sassuolo,Sampdoria,1,2,A,0,2,A,16,9,4,4,9,1,16,19,2,3,0,0
I1,04/01/2023,13:30,Spezia,Atalanta,2,2,D,2,0,H,7,19,3,3,3,8,11,11,3,3,0,0
I1,04/01/2023,13:30,Torino,Verona,1,1,D,0,1,A,9,10,3,2,6,3,7,17,1,1,0,0
I1,04/01/2023,15:30,Lecce,Lazio,2,1,H,0,1,A,11,8,4,2,4,3,16,13,3,2,0,0
I1,04/01/2023,15:30,Roma,Bologna,1,0,H,1,0,H,14,10,4,2,3,3,10,10,2,3,0,0
I1,04/01/2023,17:30,Cremonese,Juventus,0,1,A,0,0,D,13,19,3,8,3,8,12,12,5,3,0,0
I1,04/01/2023,17:30,Fiorentina,Monza,1,1,D,1,0,H,22,10,6,3,9,1,11,13,1,3,0,0
I1,04/01/2023,19:45,Inter,Napoli,1,0,H,0,0,D,6,9,1,2,5,4,12,7,3,2,0,0
I1,04/01/2023,19:45,Udinese,Empoli,1,1,D,0,1,A,21,6,3,1,8,1,15,14,2,3,0,1
I1,07/01/2023,14:00,Fiorentina,Sassuolo,2,1,H,0,0,D,14,17,5,4,6,3,14,9,4,3,0,0
I1,07/01/2023,17:00,Juventus,Udinese,1,0,H,0,0,D,14,11,4,3,6,4,16,13,1,2,0,0
I1,07/01/2023,19:45,Monza,Inter,2,2,D,1,2,A,13,11,4,3,3,5,14,20,0,3,0,0
I1,08/01/2023,11:30,Salernitana,Torino,1,1,D,0,1,A,11,23,4,8,6,7,10,15,2,3,0,0
I1,08/01/2023,14:00,Lazio,Empoli,2,2,D,1,0,H,18,5,4,2,10,3,17,10,4,1,0,0
I1,08/01/2023,14:00,Spezia,Lecce,0,0,D,0,0,D,10,15,2,4,5,7,14,15,0,1,0,0
I1,08/01/2023,17:00,Sampdoria,Napoli,0,2,A,0,1,A,9,24,2,8,2,5,15,12,3,2,1,0
I1,08/01/2023,19:45,Milan,Roma,2,2,D,1,0,H,12,12,5,3,3,4,19,13,4,7,0,0
I1,09/01/2023,17:30,Verona,Cremonese,2,0,H,2,0,H,9,15,4,5,3,5,16,11,3,4,0,0
I1,09/01/2023,19:45,Bologna,Atalanta,1,2,A,1,0,H,12,7,3,3,4,0,16,15,3,2,0,0
I1,13/01/2023,19:45,Napoli,Juventus,5,1,H,2,1,H,14,11,10,2,2,5,10,9,0,1,0,0
I1,14/01/2023,14:00,Cremonese,Monza,2,3,A,0,2,A,11,8,7,3,4,2,12,12,2,4,0,0
I1,14/01/2023,17:00,Lecce,Milan,2,2,D,2,0,H,17,12,3,5,8,4,11,12,1,2,0,0
I1,14/01/2023,19:45,Inter,Verona,1,0,H,1,0,H,11,6,3,1,3,4,11,13,0,3,0,0
I1,15/01/2023,11:30,Sassuolo,Lazio,0,2,A,0,1,A,12,12,2,3,7,3,17,10,5,3,0,0
I1,15/01/2023,14:00,Torino,Spezia,0,1,A,0,1,A,11,13,4,5,7,2,13,12,3,3,0,0
I1,15/01/2023,14:00,Udinese,Bologna,1,2,A,1,0,H,20,15,4,2,6,4,10,17,1,3,0,0
I1,15/01/2023,17:00,Atalanta,Salernitana,8,2,H,5,1,H,19,7,13,2,5,2,10,12,1,0,0,0
I1,15/01/2023,19:45,Roma,Fiorentina,2,0,H,1,0,H,10,7,4,3,5,9,15,12,3,4,0,1
I1,16/01/2023,19:45,Empoli,Sampdoria,1,0,H,0,0,D,16,16,5,7,3,3,15,16,5,6,0,0
I1,21/01/2023,14:00,Verona,Lecce,2,0,H,1,0,H,11,9,4,3,5,4,15,12,3,0,0,0
I1,21/01/2023,17:00,Salernitana,Napoli,0,2,A,0,1,A,5,9,2,4,3,4,14,15,2,2,0,0
I1,21/01/2023,19:45,Fiorentina,Torino,0,1,A,0,1,A,19,9,5,3,5,3,9,23,2,2,0,0
I1,22/01/2023,11:30,Sampdoria,Udinese,0,1,A,0,0,D,9,14,1,5,6,6,15,17,3,1,0,0
I1,22/01/2023,14:00,Monza,Sassuolo,1,1,D,0,1,A,14,13,3,1,10,4,17,18,2,2,0,0
I1,22/01/2023,17:00,Spezia,Roma,0,2,A,0,1,A,8,13,0,3,4,0,17,11,3,1,0,0
I1,22/01/2023,19:45,Juventus,Atalanta,3,3,D,2,1,H,15,14,8,4,6,4,9,6,1,2,0,0
I1,23/01/2023,17:30,Bologna,Cremonese,1,1,D,0,0,D,21,9,8,2,4,1,11,13,2,5,0,0
I1,23/01/2023,19:45,Inter,Empoli,0,1,A,0,0,D,16,13,1,8,2,3,13,16,4,3,1,0
